file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/AddressDataProvider.java,org.broadleafcommerce.profile.dataprovider.AddressDataProvider,class,5,1,1,5,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,9,0,4,0,3,0,0,0,0,12,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/CustomerAddressDataProvider.java,org.broadleafcommerce.profile.dataprovider.CustomerAddressDataProvider,class,5,1,1,5,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,9,0,4,0,4,0,0,0,0,13,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/PhoneDataProvider.java,org.broadleafcommerce.profile.dataprovider.PhoneDataProvider,class,3,1,1,1,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,1,0,1,0,0,0,0,7,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTestBean3.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTestBean3,class,1,4,2,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,2,0,4,0,2,0,0,0,0,12,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTest.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTest,class,5,8,3,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,13,0,4,0,4,2,0,0,0,27,1,1
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTestBean.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTestBean,class,0,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,16,2,0,0,0,0,2,0,4,0,2,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/checkout/service/DummyCreditCardModule.java,org.broadleafcommerce.checkout.service.DummyCreditCardModule,class,8,10,2,12,45,0.0,0.0,10,0,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,38,9,0,0,0,0,2,0,0,0,0,0,0,0,0,31,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener,class,19,55,2,57,33,0.52380955,0.71428573,14,0,2,7,5,0,7,0,3,0,5,1,0,4,1,0,3,0,3,231,13,7,13,4,1,53,2,38,15,31,3,1,1,0,256,1,14
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener$Anonymous1,anonymous,0,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener$TransactionContext,innerclass,3,4,1,3,0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,20,0,0,0,0,0,0,0,3,0,3,1,0,0,0,16,10,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeDependencyInjectionTestExecutionListener.java,org.broadleafcommerce.test.MergeDependencyInjectionTestExecutionListener,class,5,1,2,8,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,3,0,3,0,0,0,0,38,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/CommonSetupBaseTest.java,org.broadleafcommerce.test.CommonSetupBaseTest,class,34,17,3,73,47,0.07272727,0.07272727,11,0,11,0,0,0,11,0,0,0,8,0,0,1,7,0,0,0,8,144,8,0,5,0,0,22,14,32,0,34,1,0,0,0,80,1025,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/legacy/LegacyCommonSetupBaseTest.java,org.broadleafcommerce.test.legacy.LegacyCommonSetupBaseTest,class,31,16,3,60,39,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,8,0,0,1,7,0,0,0,8,124,7,0,5,0,0,20,12,26,0,30,1,0,0,0,76,1025,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/BaseTest.java,org.broadleafcommerce.test.BaseTest,class,10,5,2,7,0,1.0,1.0,2,2,1,0,1,0,2,0,0,0,3,2,0,0,3,0,0,0,2,26,2,0,1,1,0,5,0,6,0,6,3,0,0,0,40,1025,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/OfferDataProvider.java,org.broadleafcommerce.core.offer.OfferDataProvider,class,4,1,1,14,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,32,1,0,0,0,0,41,4,3,4,2,0,0,0,0,28,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/TestOfferTimeZoneProcessorImpl.java,org.broadleafcommerce.core.offer.TestOfferTimeZoneProcessorImpl,class,4,1,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,14,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/OfferServiceTest.java,org.broadleafcommerce.core.offer.service.OfferServiceTest,class,37,11,4,67,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,0,7,0,0,0,0,141,1,6,2,0,1,26,13,33,0,31,3,0,0,0,66,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/CreateOfferUtility.java,org.broadleafcommerce.core.offer.service.CreateOfferUtility,class,9,5,1,28,0,0.6,0.6,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,3,47,4,0,0,0,0,2,3,9,0,7,0,0,0,0,27,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/legacy/LegacyOfferTest.java,org.broadleafcommerce.core.offer.service.legacy.LegacyOfferTest,class,44,35,4,105,0,0.97894734,1.0,22,0,20,2,0,0,20,0,0,0,13,0,0,13,0,0,0,0,4,347,2,1,12,0,13,119,178,95,20,81,1,0,0,0,143,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/legacy/LegacyOfferServiceTest.java,org.broadleafcommerce.core.offer.service.legacy.LegacyOfferServiceTest,class,26,4,4,47,1,NaN,NaN,2,0,1,1,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0,109,2,1,0,0,0,15,13,24,0,21,2,0,0,0,51,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/OfferTest.java,org.broadleafcommerce.core.offer.service.OfferTest,class,46,36,4,105,0,0.9809524,1.0,23,0,21,2,0,0,21,0,0,0,13,0,0,13,0,0,0,0,4,361,2,1,12,0,13,141,192,97,20,85,1,0,0,0,143,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/MVELTest.java,org.broadleafcommerce.core.offer.service.MVELTest,class,18,17,3,33,9,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,138,0,1,9,2,1,33,7,50,0,49,3,0,0,0,110,1,1
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/checkout/service/CheckoutTest.java,org.broadleafcommerce.core.checkout.service.CheckoutTest$Anonymous1,anonymous,1,16,1,0,118,0.008333334,0.008333334,16,0,16,0,0,0,16,0,0,0,2,1,0,2,0,0,1,0,0,45,8,0,0,0,0,4,3,3,0,2,0,0,0,0,33,-1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/checkout/service/CheckoutTest.java,org.broadleafcommerce.core.checkout.service.CheckoutTest,class,40,10,3,68,10,NaN,NaN,5,0,1,4,0,0,1,0,0,0,7,0,0,7,0,0,0,0,1,153,3,1,1,2,6,27,10,26,2,29,1,1,0,0,72,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/checkout/service/legacy/LegacyCheckoutTest.java,org.broadleafcommerce.core.checkout.service.legacy.LegacyCheckoutTest,class,38,10,3,68,10,NaN,NaN,5,0,1,4,0,0,1,0,0,0,7,0,0,7,0,0,0,0,1,151,3,1,1,2,6,28,9,25,2,28,1,1,0,0,69,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/checkout/service/legacy/LegacyCheckoutTest.java,org.broadleafcommerce.core.checkout.service.legacy.LegacyCheckoutTest$Anonymous1,anonymous,1,16,1,0,118,0.008333334,0.008333334,16,0,16,0,0,0,16,0,0,0,2,1,0,2,0,0,1,0,0,45,8,0,0,0,0,4,3,3,0,2,0,0,0,0,33,-1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/inventory/service/SkuAvailabilityTest.java,org.broadleafcommerce.core.inventory.service.SkuAvailabilityTest,class,8,26,3,11,0,1.0,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,1,2,0,2,0,1,47,0,1,16,0,11,8,26,10,0,11,2,0,0,0,43,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/inventory/service/dataprovider/SkuAvailabilityDataProvider.java,org.broadleafcommerce.core.inventory.service.dataprovider.SkuAvailabilityDataProvider,class,6,3,1,10,1,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,37,2,0,1,0,0,5,45,22,0,12,0,0,0,0,49,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/service/CatalogTest.java,org.broadleafcommerce.core.catalog.service.CatalogTest,class,18,30,3,63,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,147,0,4,20,0,1,15,5,52,0,31,2,0,0,0,58,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/SkuDaoDataProvider.java,org.broadleafcommerce.core.catalog.SkuDaoDataProvider,class,3,1,1,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,9,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/CategoryDaoDataProvider.java,org.broadleafcommerce.core.catalog.CategoryDaoDataProvider,class,3,1,1,3,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,1,1,0,1,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/SkuDaoTest.java,org.broadleafcommerce.core.catalog.dao.SkuDaoTest,class,10,9,3,12,0,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,27,0,0,6,0,0,10,3,5,0,6,0,0,0,0,25,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/CategoryDaoTest.java,org.broadleafcommerce.core.catalog.dao.CategoryDaoTest,class,14,2,3,20,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,27,0,0,1,0,2,8,1,9,0,8,0,0,0,0,29,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/ProductDaoTest.java,org.broadleafcommerce.core.catalog.dao.ProductDaoTest,class,13,24,3,23,0,1.0,1.0,10,2,8,2,0,0,8,0,0,0,3,0,0,3,0,0,0,0,10,99,2,2,12,0,14,15,20,28,0,22,1,0,0,0,48,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/ProductDataProvider.java,org.broadleafcommerce.core.catalog.ProductDataProvider,class,7,4,1,14,3,0.0,0.0,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,46,4,0,1,0,0,5,12,20,0,13,1,0,0,0,40,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/OrderItemDataProvider.java,org.broadleafcommerce.core.order.OrderItemDataProvider,class,5,2,1,3,1,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14,2,0,0,0,0,2,4,2,0,2,0,0,0,0,14,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/OrderBaseTest.java,org.broadleafcommerce.core.order.service.OrderBaseTest,class,11,4,4,19,6,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,33,4,0,0,0,0,7,4,16,0,13,0,0,0,0,34,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/OrderTest.java,org.broadleafcommerce.core.order.service.OrderTest,class,27,124,5,76,0,0.32971016,0.32971016,24,0,24,0,0,0,24,0,0,0,7,0,0,5,2,0,0,0,1,429,0,4,78,10,2,74,63,175,4,112,2,0,0,0,102,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/legacy/LegacyOrderTest.java,org.broadleafcommerce.core.order.service.legacy.LegacyOrderTest,class,44,125,5,129,0,0.31264368,0.31264368,30,0,30,0,0,0,30,0,0,0,7,0,0,7,0,0,0,0,6,438,0,3,81,2,7,90,64,170,4,140,2,0,0,0,115,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/legacy/LegacyCartTest.java,org.broadleafcommerce.core.order.service.legacy.LegacyCartTest,class,10,32,5,29,45,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,22,0,0,10,22,36,0,34,0,0,0,0,48,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/legacy/LegacyOrderBaseTest.java,org.broadleafcommerce.core.order.service.legacy.LegacyOrderBaseTest,class,20,28,4,40,18,0.425,0.65,16,0,14,0,2,0,16,0,0,0,2,0,0,1,1,0,0,0,1,237,16,8,0,0,0,61,32,91,4,84,2,0,0,0,64,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/CartTest.java,org.broadleafcommerce.core.order.service.CartTest,class,16,48,5,37,54,0.09090909,0.09090909,12,0,10,0,2,0,12,0,0,0,1,0,0,1,0,0,0,0,0,141,8,2,29,0,8,11,18,46,0,43,3,0,0,0,57,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/FulfillmentGroupDaoTest.java,org.broadleafcommerce.core.order.dao.FulfillmentGroupDaoTest,class,15,16,4,26,0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,7,0,0,7,0,0,0,0,0,61,0,0,11,0,2,10,4,17,0,19,0,0,0,0,36,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/OrderItemDaoTest.java,org.broadleafcommerce.core.order.dao.OrderItemDaoTest,class,12,20,3,13,0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,52,0,0,14,0,1,15,1,11,0,11,0,0,0,0,28,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/OrderDaoTest.java,org.broadleafcommerce.core.order.dao.OrderDaoTest,class,10,10,3,9,0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,4,0,0,2,0,2,0,0,0,31,0,0,5,0,0,13,1,10,0,9,0,0,0,0,24,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/FulfillmentGroupItemDaoTest.java,org.broadleafcommerce.core.order.dao.FulfillmentGroupItemDaoTest,class,25,11,3,34,0,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,11,0,0,11,0,0,0,0,0,54,0,0,6,0,1,14,3,13,1,20,0,0,0,0,41,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/legacy/LegacyFulfillmentGroupDaoTest.java,org.broadleafcommerce.core.order.dao.legacy.LegacyFulfillmentGroupDaoTest,class,15,16,4,26,0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,7,0,0,7,0,0,0,0,0,61,0,0,11,0,4,10,4,17,0,19,0,0,0,0,37,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/FulfillmentGroupDataProvider.java,org.broadleafcommerce.core.order.FulfillmentGroupDataProvider,class,6,2,1,6,1,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,5,1,3,0,3,0,0,0,0,16,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/OrderDataProvider.java,org.broadleafcommerce.core.order.OrderDataProvider,class,3,1,1,3,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,1,1,1,0,1,0,0,0,0,10,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/PaymentInfoServiceTest.java,org.broadleafcommerce.core.payment.service.PaymentInfoServiceTest,class,15,14,3,20,0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,6,0,0,5,0,1,0,0,0,52,0,0,7,0,0,13,3,21,0,18,1,0,0,0,29,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/PaymentInfoDataProvider.java,org.broadleafcommerce.core.payment.PaymentInfoDataProvider,class,4,1,1,4,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,2,1,1,0,1,0,0,0,0,11,1,0
